,Combined,Game,PitchTypeAll,Pitchtype_3classes_5player,Pitchtype_3classes_Allplayer,Player,PositionCF,PositionSV
190,Slider,490795-e864cde8-940f-45fd-83a8-cb54c4c405fd,Fastball (4-seam),Breaking Ball,Breaking Ball,592866.0,Windup,Windup
191,Knuckle curve,490795-a8cbb08c-8a0a-4069-9735-56a980d9037b,Knuckle curve,Breaking Ball,Breaking Ball,592866.0,Windup,Windup
192,Fastball (4-seam),490795-ea6059dd-14ca-4592-b93f-f236add659fc,Fastball (4-seam),Breaking Ball,Fastball,592866.0,Windup,Windup
193,Changeup,490795-b48309f7-b28f-4e0b-a937-60446c11af55,Changeup,Breaking Ball,Changeup,592866.0,Windup,Windup
194,Fastball (4-seam),490795-1bd2df77-4c67-41f8-b9c3-493465966535,Fastball (4-seam),Breaking Ball,Fastball,592866.0,Windup,Windup
195,Fastball (4-seam),490795-d87bf6f9-0dbc-4adc-a221-e5c1928c4ce0,Fastball (4-seam),Breaking Ball,Fastball,592866.0,Windup,Windup
196,Slider,490795-be7efe7b-cf14-465c-bb16-97ab7961c83c,Slider,Breaking Ball,Breaking Ball,527054.0,Windup,Windup
197,Changeup,490795-3e2cc855-be03-439d-bfb5-8a1752d5bc67,Curveball,Breaking Ball,Changeup,527054.0,Windup,Windup
198,Fastball (4-seam),490795-97fb9ca3-33ef-4322-895f-e921acd9623b,Fastball (4-seam),Fastball,Fastball,527054.0,Windup,Windup
199,Curveball,490795-e4a50439-2d50-4c74-b905-e838174517ae,Curveball,Breaking Ball,Breaking Ball,527054.0,Windup,Windup
200,Changeup,490795-c408ea38-e939-4214-892f-2c160f405c86,Curveball,Breaking Ball,Changeup,527054.0,Windup,Windup
201,Changeup,490795-3ca32408-2358-4638-ba64-fca51bc0f6da,Changeup,Changeup,Changeup,527054.0,Windup,Windup
202,Fastball (4-seam),490795-3b9653b2-81c8-4de5-81ce-2af090bf6905,Fastball (4-seam),Fastball,Fastball,527054.0,Stretch,Stretch
203,Fastball (4-seam),490795-2f2146f5-a926-4552-985b-ba35668e7aec,Slider,Breaking Ball,Fastball,527054.0,Stretch,Stretch
204,Curveball,490795-4f56350c-8a87-424a-8493-b1d3c548a773,Curveball,Breaking Ball,Breaking Ball,592866.0,Windup,Windup
205,Fastball (4-seam),490795-e8b3dd51-a242-4670-a4ef-221430b3b1dc,Fastball (4-seam),Breaking Ball,Fastball,592866.0,Windup,
206,Fastball (4-seam),490795-8d927126-1d48-4352-9b0a-787365afe20b,Fastball (4-seam),Fastball,Fastball,527054.0,Windup,Windup
207,Changeup,490795-9d331ef1-8e30-4943-8149-f14359a4ca81,Changeup,Changeup,Changeup,527054.0,Windup,Windup
208,Fastball (4-seam),490795-14d455e1-b9e4-4833-a575-fd819051f12d,Fastball (4-seam),Fastball,Fastball,527054.0,Windup,Windup
209,Fastball (4-seam),490795-b7885097-82c3-4250-8bb7-b1ba5124f0d7,Fastball (4-seam),Fastball,Fastball,527054.0,Stretch,Stretch
210,Fastball (2-seam),490795-3ee0105c-bb33-47a6-ab38-fc15da01ed01,Fastball (2-seam),Fastball,Fastball,527054.0,Stretch,Stretch
211,Curveball,490795-d865f867-7e55-471d-83d8-513fc526c928,Changeup,Breaking Ball,Breaking Ball,592866.0,Windup,Windup
212,Changeup,490795-1fb118e6-7165-44fd-8cae-996cb2c8e191,Changeup,Breaking Ball,Changeup,592866.0,Stretch,Stretch
213,Changeup,490795-854b8ded-b860-4f4b-9b69-9740c7f80f36,Changeup,Breaking Ball,Changeup,592866.0,Stretch,Stretch
214,Sinker,490795-3c6f031c-a1ed-4a17-8164-966fbabd3fa5,Sinker,Breaking Ball,Fastball,592866.0,Stretch,Stretch
215,Changeup,490795-462a5306-e78a-4fa8-92f7-ee14d9ef8218,Changeup,Breaking Ball,Changeup,592866.0,Stretch,Stretch
216,Fastball (2-seam),490795-361f0bdd-1fee-4963-9786-36cf282edacb,Fastball (2-seam),Fastball,Fastball,504379.0,Stretch,Stretch
217,Fastball (4-seam),490795-e8e733f3-2b22-4f61-b3b8-be8598d46bd7,Fastball (4-seam),Fastball,Fastball,504379.0,Stretch,Stretch
218,Fastball (Cut),490795-866a67fc-db8e-4eec-bbde-4a2772bd5905,Fastball (Cut),Fastball,Fastball,435400.0,Windup,Windup
219,Fastball (2-seam),490795-5960c2bb-b054-4232-8c5d-7681c5a2176a,Fastball (2-seam),Fastball,Fastball,435400.0,Windup,Windup
220,Fastball (Cut),490795-c3d99137-d299-49be-9b09-c9ec3f0c71b3,Fastball (Cut),Fastball,Fastball,435400.0,Windup,Windup
221,Fastball (2-seam),490795-d8c646cd-91a5-4548-b103-3fa0a35a262c,Fastball (2-seam),Fastball,Fastball,435400.0,Windup,Windup
222,Fastball (2-seam),490795-508f2876-1be9-4e22-9f39-da5866ade424,Fastball (2-seam),Fastball,Fastball,435400.0,Windup,Windup
223,Fastball (4-seam),490795-1254a54b-9160-4e72-a031-fd16df0f3df6,Fastball (4-seam),Fastball,Fastball,435400.0,Stretch,Windup
224,Fastball (Cut),490795-8a74c0c7-e11e-4e44-97ee-afe8ab5be689,Fastball (Cut),Fastball,Fastball,435400.0,Windup,Windup
225,Fastball (2-seam),490795-fd4f61f7-64e7-479f-8611-d78bf48ec140,Fastball (2-seam),Fastball,Fastball,435400.0,Stretch,Windup
226,Fastball (Cut),490795-dceedeaa-db5e-4ba9-b82e-5d8ff7f82998,Fastball (Cut),Fastball,Fastball,435400.0,Windup,Windup
227,Fastball (2-seam),490795-eb0950b5-6ae7-406e-9ea6-4f6e92868d1c,Fastball (2-seam),Fastball,Fastball,435400.0,Stretch,Windup
228,Fastball (Cut),490795-68fdcb1a-a0fa-4e7a-87b3-fed3045d1d2e,Fastball (Cut),Fastball,Fastball,435400.0,Windup,Windup
229,Fastball (2-seam),490795-5e6c43b0-22d8-4c10-9899-63734493205f,Fastball (2-seam),Fastball,Fastball,435400.0,Windup,Windup
230,Fastball (Cut),490795-8584e104-242c-4fff-8d25-bd093b0a0ad2,Fastball (Cut),Fastball,Fastball,435400.0,Windup,Windup
231,Slider,490795-64a7dd1b-d41c-4b4d-a4a4-b6dc364dbb94,Slider,Breaking Ball,Breaking Ball,571871.0,Stretch,Stretch
232,Slider,490795-7072c891-228d-4f5f-a3f8-c8542592c8d2,Slider,Breaking Ball,Breaking Ball,571871.0,Stretch,Stretch
233,Slider,490795-ffafe452-61fd-4f9c-879a-6474a84c527e,Slider,Breaking Ball,Breaking Ball,571871.0,Stretch,Stretch
234,Fastball (4-seam),490795-1e94dcd6-3b32-44d9-a3c3-695c90b60e21,Fastball (4-seam),Fastball,Fastball,543339.0,Stretch,Stretch
235,Fastball (2-seam),490795-f46137a9-6fe9-4261-bddd-8374306fa045,Fastball (2-seam),Breaking Ball,Fastball,543339.0,Stretch,Stretch
236,Changeup,490795-d74d16d2-e8ea-49b1-b9fb-1e5691cdefef,Changeup,Changeup,Changeup,543339.0,Stretch,Stretch
237,Fastball (2-seam),490795-00a4756b-ce16-4d0a-811a-2f2f718c8539,Fastball (2-seam),Breaking Ball,Fastball,543339.0,Stretch,Stretch
238,Fastball (2-seam),490795-ce6061fb-5767-4caa-992e-20e7c02af5a4,Fastball (2-seam),Breaking Ball,Fastball,543339.0,Stretch,Stretch
239,Slider,490795-82d0f1c2-e7ba-46c1-aec7-290e9edd03a4,Slider,Fastball,Breaking Ball,543339.0,Stretch,Stretch
240,Fastball (2-seam),490795-24e22113-129f-42f7-93f3-09c218de9e3b,Fastball (2-seam),Breaking Ball,Fastball,543339.0,Stretch,
241,Changeup,490795-860b2a42-7743-45fa-b706-365dd6d32738,Changeup,Breaking Ball,Changeup,543339.0,Stretch,Stretch
242,Fastball (2-seam),490795-8c8ca02c-6358-461f-86cf-d6bd18df7b79,Fastball (2-seam),Breaking Ball,Fastball,543339.0,Stretch,Stretch
243,Fastball (2-seam),490795-221bd05c-48ba-4206-8892-481fcab51fa4,Fastball (2-seam),Breaking Ball,Fastball,543339.0,Stretch,Stretch
244,Fastball (4-seam),490795-fb23637c-960b-4fc3-98b3-b2170774aa15,Fastball (4-seam),Fastball,Fastball,571871.0,Stretch,Stretch
245,Slider,490795-8723eae3-7f83-4d0e-b335-c9cf300690ec,Slider,Fastball,Breaking Ball,571871.0,Stretch,Stretch
246,Fastball (2-seam),490795-09f63865-bb15-4f7c-83fb-e182a22057a9,Fastball (2-seam),Breaking Ball,Fastball,571871.0,Stretch,Stretch
247,Slider,490795-75419c01-c078-4f5f-adab-7f4d9fcc69f0,Slider,Breaking Ball,Breaking Ball,571871.0,Stretch,Stretch
248,Curveball,490795-e691d170-c072-434e-bf00-dd5390bf2a58,Curveball,Breaking Ball,Breaking Ball,571871.0,Stretch,Stretch
249,Slider,490795-dab4acf5-f9d2-493b-8594-826f57d304d3,Fastball (2-seam),Breaking Ball,Breaking Ball,571871.0,Stretch,Stretch
250,Slider,490795-ae2ebec1-4f90-4165-97e4-505e1e2b7c16,Slider,Breaking Ball,Breaking Ball,571871.0,Stretch,Stretch
251,Curveball,490795-7223445f-2c5e-4116-96d2-c6adf88ebc01,Curveball,Breaking Ball,Breaking Ball,571871.0,Stretch,Stretch
252,Fastball (2-seam),490795-cd96ddc9-f2b4-4618-916c-106d364fe21c,Fastball (2-seam),Breaking Ball,Fastball,571871.0,Stretch,Stretch
253,Fastball (2-seam),490795-975a809b-880b-4207-89a3-17f6fa4c4686,Fastball (2-seam),Breaking Ball,Fastball,571871.0,Stretch,Stretch
254,Fastball (2-seam),490795-29e6aad5-39ce-4dd0-9f10-1ed56a17edba,Slider,Breaking Ball,Fastball,571871.0,Stretch,Stretch
255,Slider,490795-38ee8f79-dafd-45fd-ae96-e37625479253,Fastball (2-seam),Breaking Ball,Breaking Ball,571871.0,Stretch,Stretch
256,Slider,490795-2d949aa9-e17c-4ea3-94a0-51d284253925,Slider,Breaking Ball,Breaking Ball,571871.0,Stretch,Stretch
257,Fastball (4-seam),490795-1f572ab3-52ee-4b4f-ab9b-51f6306ccd89,Fastball (4-seam),Fastball,Fastball,592426.0,Stretch,Stretch
258,Curveball,490795-b9a26f2b-e0a0-4f75-85b5-bf264148f2b6,Curveball,Breaking Ball,Breaking Ball,592127.0,Stretch,
259,Slider,490795-6b49142b-8ae6-4cdb-8b00-37e09f592975,Slider,Fastball,Breaking Ball,592127.0,Stretch,Stretch
260,Curveball,490795-df4051b1-7344-4ef8-8e3b-723786077c5e,Curveball,Fastball,Breaking Ball,592127.0,Stretch,Stretch
261,Fastball (2-seam),490795-9cdf2e00-7002-45d1-bbd4-56b339c213cf,Fastball (2-seam),Fastball,Fastball,592127.0,Stretch,Stretch
262,Curveball,490795-7d9ca225-c72e-4d82-9748-9efa5bd53a44,Curveball,Fastball,Breaking Ball,592127.0,Stretch,Stretch
263,Curveball,490795-c1ea49ae-9b8b-4735-b503-0b2ce362cfad,Curveball,Fastball,Breaking Ball,592127.0,Stretch,Stretch
264,Slider,490795-4b65f690-c14e-44bc-8dbd-7628044f8654,Slider,Fastball,Breaking Ball,542432.0,Stretch,Stretch
265,Slider,490795-70e661bc-6479-442a-b55f-2d35d93cc326,Slider,Breaking Ball,Breaking Ball,542432.0,Stretch,Stretch
266,Fastball (4-seam),490795-fc197d18-36b3-4945-840a-9b846714a7b9,Fastball (4-seam),Fastball,Fastball,542432.0,Stretch,Stretch
267,Fastball (4-seam),490795-cf39c746-1b2f-4e61-b2b6-bd1b6e84fd1e,Fastball (4-seam),Fastball,Fastball,542432.0,Stretch,Stretch
268,Fastball (4-seam),490795-8ac1d969-6f89-4526-8643-f5de4230a29c,Fastball (4-seam),Fastball,Fastball,542432.0,Stretch,Stretch
269,Slider,490795-b3b71d78-1016-478c-bebd-0bb4a725e9be,Fastball (4-seam),Fastball,Breaking Ball,542432.0,Stretch,Stretch
270,Slider,490795-b23fd38d-52a3-40b7-9ab9-a06117403dee,Slider,Fastball,Breaking Ball,542432.0,Stretch,Stretch
271,Fastball (4-seam),490795-f05085db-5ff6-46f1-a592-91064a09db6a,Fastball (4-seam),Breaking Ball,Fastball,542432.0,Stretch,Stretch
272,Fastball (4-seam),490795-1f0fc4bb-72ef-4064-8ab9-2dee06ea99a6,Fastball (4-seam),Fastball,Fastball,542432.0,Stretch,Stretch
273,Fastball (4-seam),490795-aa48f7bf-9c71-4bc1-a6bf-3f307de2c884,Fastball (4-seam),Fastball,Fastball,542432.0,Stretch,Stretch
274,Fastball (4-seam),490795-58984135-943e-4de5-908a-ab7331be3bf3,Changeup,Fastball,Fastball,542432.0,Stretch,Stretch
275,Fastball (4-seam),490795-d237cd0e-04ae-4c21-a6ce-d4a07b73790a,Fastball (4-seam),Fastball,Fastball,553878.0,Stretch,Stretch
276,Fastball (4-seam),490795-c654b75a-1b27-401e-a74e-41092cb01610,Fastball (4-seam),Fastball,Fastball,553878.0,Stretch,Stretch
277,Slider,490795-90ac542d-dfba-4456-bf89-180aded9edd9,Slider,Fastball,Breaking Ball,553878.0,Stretch,Stretch
278,Slider,490795-298a884c-14ed-475e-8f7d-989836625ef3,Slider,Fastball,Breaking Ball,553878.0,Stretch,Stretch
279,Fastball (4-seam),490795-ef93eb54-6704-490b-9d32-3b85de352336,Fastball (4-seam),Fastball,Fastball,553878.0,Stretch,Stretch
280,Fastball (4-seam),490795-89a8f119-c5e7-4a0e-a792-9c467c710dd5,Fastball (4-seam),Fastball,Fastball,553878.0,Stretch,Stretch
281,Fastball (4-seam),490795-5a89a1f2-ec0d-470c-9f2d-8f60c66bac07,Fastball (4-seam),Fastball,Fastball,553878.0,Stretch,Stretch
282,Curveball,490795-9117798e-5555-40b2-b621-2aa06099c882,Changeup,Fastball,Breaking Ball,553878.0,Stretch,Stretch
283,Slider,490795-b970118b-eabf-47ea-a100-05fb54dfd9f1,Slider,Fastball,Breaking Ball,553878.0,Stretch,Stretch
284,Slider,490795-fac8d25d-4ee4-43ea-b935-746f000eb88b,Slider,Fastball,Breaking Ball,553878.0,Stretch,Stretch
285,Slider,490795-15b474af-d55e-433e-aad4-9e2e9dbae279,Slider,Fastball,Breaking Ball,553878.0,Stretch,Stretch
286,Fastball (Cut),490795-9578b514-ebaa-441e-9195-d7312acdd15f,Fastball (Cut),Fastball,Fastball,518567.0,Stretch,Stretch
287,Changeup,490795-b6b8c3b9-31ed-4ffa-926a-433c0db6f630,Changeup,Fastball,Changeup,518567.0,Stretch,Stretch
288,Changeup,490795-3241bfad-910f-4649-97cd-0e0854c2cf8b,Changeup,Breaking Ball,Changeup,518567.0,Stretch,Stretch
289,Fastball (Cut),490795-6d59abf6-87ac-4cce-90c8-40075dfdc25f,Fastball (Cut),Fastball,Fastball,518567.0,Stretch,Stretch
290,Changeup,490795-fa884e50-d660-4083-9f81-f25aec3b2d14,Changeup,Breaking Ball,Changeup,518567.0,Stretch,Stretch
291,Fastball (Cut),490795-837a54fb-80c6-4cfe-9621-664708811e4c,Fastball (Cut),Fastball,Fastball,518567.0,Stretch,Stretch
292,Changeup,490795-a87e2aa3-811b-432c-a1fb-82554bb18943,Changeup,Fastball,Changeup,518567.0,Stretch,Stretch
293,Changeup,490795-e1c6455a-7de1-401b-86ca-ada2140cde56,Changeup,Fastball,Changeup,518567.0,Stretch,Stretch
294,Curveball,490795-b1e3aa22-325a-4041-94b9-efc0c2697562,Changeup,Fastball,Breaking Ball,518567.0,Stretch,Stretch
295,Fastball (Cut),490795-7b83867c-3a59-4eb1-b5e3-c08c2b5f99b8,Fastball (Cut),Fastball,Fastball,518567.0,Stretch,Stretch
296,Fastball (Cut),490795-b7073a0a-e6db-44bc-bb5f-8c987b8883ca,Fastball (Cut),Breaking Ball,Fastball,518567.0,Stretch,Stretch
297,Curveball,490795-240b72c8-d748-4657-88cc-5d19f946f6e2,Curveball,Breaking Ball,Breaking Ball,518567.0,Stretch,Stretch
298,Fastball (Cut),490795-bdf1c0c8-314c-4fba-80ab-04a71033ae17,Fastball (Cut),Breaking Ball,Fastball,518567.0,Stretch,Stretch
299,Fastball (Cut),490795-d27ac6b3-3c7d-430c-b616-a5245a245bb8,Fastball (Cut),Breaking Ball,Fastball,518567.0,Stretch,Stretch
300,Fastball (Cut),490795-74d29ce8-3883-4cbd-96f6-ed2ff739965b,Fastball (Cut),Fastball,Fastball,518567.0,Stretch,Stretch
301,Fastball (Cut),490795-bf0c371b-7286-4754-bf3f-780449435b76,Fastball (Cut),Fastball,Fastball,518567.0,Stretch,Stretch
302,Fastball (4-seam),490795-f41f8ac4-e0e5-4b8f-8982-afb38bcaa5ee,Fastball (4-seam),Fastball,Fastball,453281.0,Windup,Windup
303,Slider,490795-cff92152-de54-4e72-bce3-b27ebe02b7db,Fastball (4-seam),Fastball,Breaking Ball,453281.0,Windup,Windup
304,Curveball,490795-9dfb9c76-f993-45d3-861e-d67e680bc8ea,Fastball (Cut),Fastball,Breaking Ball,453281.0,Windup,Windup
305,Changeup,490795-33b59d79-1b98-4db0-af0b-0585e793f741,Curveball,Fastball,Changeup,453281.0,Windup,Windup
306,Fastball (4-seam),490795-8e08e10f-4747-4ba9-b7a7-fe149cc054e0,Fastball (4-seam),Fastball,Fastball,453281.0,Windup,Windup
307,Changeup,490795-438b85dc-0e84-4b6e-ae93-5aa3731a1b94,Changeup,Breaking Ball,Changeup,453281.0,Windup,Windup
308,Fastball (Cut),490795-e769cdba-c285-4435-9b1e-032ca10899ca,Fastball (Cut),Fastball,Fastball,453281.0,Windup,Windup
309,Knuckleball,491001-363ecf99-4716-4594-bd80-54ff31c2ddf2,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
310,Knuckleball,491001-85e200b5-1271-4b83-a224-06810e89648a,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
311,Knuckleball,491001-b6dd6be6-1622-4cfd-a4c8-0b984cd9a3fa,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
312,Knuckleball,491001-fed95af6-25ea-4462-89a2-fadfac31e8af,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
313,Knuckleball,491001-3ca15755-21bd-438d-9b26-38a9fd38026c,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,
314,Knuckleball,491001-40bb1f27-28e9-402d-8ddc-16639c8c8e4d,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
315,Fastball (2-seam),491001-2fe4f7d6-b48d-4026-910a-46bf8ba8510e,Fastball (2-seam),Breaking Ball,Fastball,594902.0,Windup,Windup
316,Fastball (2-seam),491001-a59dd2d4-28d8-4ea6-be97-bed8eb00a03f,Fastball (2-seam),Breaking Ball,Fastball,594902.0,Windup,Windup
317,Changeup,491001-868ef327-5265-4982-9c2d-495e18f14a2a,Changeup,Breaking Ball,Changeup,594902.0,Windup,Windup
318,Fastball (4-seam),491001-b8159960-1d3c-4665-a0b9-583372d70482,Fastball (4-seam),Breaking Ball,Fastball,594902.0,Windup,Windup
319,Fastball (4-seam),491001-68fcf1e2-006c-47e8-b331-e52c7c466ba9,Fastball (4-seam),Breaking Ball,Fastball,594902.0,Windup,Windup
320,Slider,491001-3d2fbec5-8135-4e70-aaa7-18b693587057,Changeup,Breaking Ball,Breaking Ball,594902.0,Stretch,Stretch
321,Fastball (4-seam),491001-e4a0b430-81df-454e-8633-c6216bba3641,Fastball (4-seam),Breaking Ball,Fastball,594902.0,Stretch,Stretch
322,Knuckleball,491001-6267caef-8be3-42ce-b3ee-1b677b74706f,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,
323,Knuckleball,491001-3d03aafc-5a25-4b76-99d3-8e55611f6044,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,
324,Knuckleball,491001-d40661d7-7092-47dd-beb6-a16b75e7ebdb,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,
325,Fastball (4-seam),491001-e4190e57-37c4-495a-b2cd-aa9c8db8a39d,Fastball (4-seam),Fastball,Fastball,285079.0,Stretch,Stretch
326,Knuckleball,491001-5c2c14e6-6bfd-44f7-81bb-18b40099c509,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Stretch
327,Knuckleball,491001-498abd43-ea84-4b31-b97c-4f909aefeb83,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Stretch
328,Knuckleball,491001-6856e2dc-626d-4d9a-9494-e565192d27b7,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Stretch
329,Knuckleball,491001-742881fe-d474-45f6-a323-6233c32a9605,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,
330,Slider,491001-1b1c95fd-37bb-4262-9c11-9fa475a877d8,Fastball (2-seam),Breaking Ball,Breaking Ball,594902.0,Windup,
331,Fastball (4-seam),491001-27e834cb-2e24-4519-a8f3-1e79641a525d,Fastball (4-seam),Breaking Ball,Fastball,594902.0,Stretch,Stretch
332,Fastball (4-seam),491001-f3604c1a-0060-4fe4-b928-b309ed256ba6,Fastball (4-seam),Fastball,Fastball,285079.0,Windup,Windup
333,Fastball (4-seam),491001-ca577810-1727-4ad8-9600-557fb6a4e180,Fastball (4-seam),Fastball,Fastball,285079.0,Windup,
334,Knuckleball,491001-ec3d875b-2c62-4271-aa8e-343ed2a25984,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
335,Fastball (4-seam),491001-d1283da2-45c9-4bb7-a515-3b925c6bc24d,Knuckleball,Fastball,Fastball,285079.0,Windup,
336,Knuckleball,491001-1519974b-4e1c-489d-a046-0396aab0628b,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
337,Knuckleball,491001-8130184f-a146-4845-a8f0-c3ce8ab22b34,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
338,Knuckleball,491001-9bb6bebc-8e30-4a98-a232-391ef0df999c,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,
339,Slider,491001-42199805-b127-4f6e-b135-149217a8d06d,Slider,Breaking Ball,Breaking Ball,594902.0,Windup,Windup
340,Changeup,491001-d9c54cd4-6a26-4a64-bd12-838c8716421a,Changeup,Breaking Ball,Changeup,594902.0,Windup,Windup
341,Fastball (2-seam),491001-cea31f5d-489c-4386-ae30-9face14a8596,Fastball (2-seam),Breaking Ball,Fastball,594902.0,Windup,Windup
342,Fastball (4-seam),491001-69241982-f99d-4bf5-85e9-911a9227d246,Fastball (4-seam),Breaking Ball,Fastball,594902.0,Windup,Windup
343,Slider,491001-937fb48a-d907-4c00-835c-f3c8f800eb66,Fastball (2-seam),Breaking Ball,Breaking Ball,594902.0,Windup,Windup
344,Curveball,491001-2e627ca6-f435-4a8d-9b03-7d6a508a576f,Curveball,Breaking Ball,Breaking Ball,594902.0,Windup,Windup
345,Changeup,491001-f6697ddc-e7ec-4f19-b2ea-2b7a5277ccfc,Changeup,Breaking Ball,Changeup,594902.0,Stretch,Stretch
346,Fastball (4-seam),491001-0b1480a4-b7e9-48bc-b687-67a8c2592c43,Knuckleball,Fastball,Fastball,285079.0,Windup,Windup
347,Knuckleball,491001-1c2712b4-8cfe-4d09-89be-539bc0b1d368,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Windup
348,Knuckleball,491001-f446cfad-032f-4a61-881e-40337167ff7b,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
349,Knuckleball,491001-aba95c1f-025a-4684-a989-fa1bed5166cb,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Stretch
350,Fastball (4-seam),491001-94c2af83-29c2-44df-b6ce-c9cf3d83099f,Knuckleball,Fastball,Fastball,285079.0,Stretch,Stretch
351,Knuckleball,491001-f2c12a41-d029-4ca2-87d7-2516c6fe46eb,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
352,Knuckleball,491001-d139c238-290f-4d22-b87a-02770ec03860,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,
353,Knuckleball,491001-08f9192a-7347-40b0-90be-9be479c314d8,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,
354,Fastball (4-seam),491001-171a75f3-6aaa-4109-86c7-1dde4dda4c3b,Fastball (4-seam),Fastball,Fastball,285079.0,Windup,
355,Knuckleball,491001-81f2cc4b-416a-4982-86b2-8ba9d33229d7,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,
356,Fastball (2-seam),491001-0c916a3e-3fcb-4445-a248-e278909cc356,Fastball (2-seam),Breaking Ball,Fastball,594902.0,Windup,Windup
357,Curveball,491001-efe6c862-c575-412a-81e2-4bd451616ac8,Curveball,Breaking Ball,Breaking Ball,594902.0,Windup,
358,Slider,491001-1a1a43a5-7974-4f4b-85cb-6f8bc6dc76e5,Slider,Breaking Ball,Breaking Ball,594902.0,Windup,
359,Fastball (2-seam),491001-1601a640-3f0f-41b1-b645-edc59307d379,Fastball (2-seam),Fastball,Fastball,594902.0,Windup,Windup
360,Knuckleball,491001-68acc4ba-2ecc-48e8-bbad-a7c67cd24ae6,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
361,Knuckleball,491001-179b439c-af1f-4e4d-a156-989b31758791,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
362,Knuckleball,491001-07017e96-8e4b-4d82-aa61-96950e2a5bf0,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
363,Knuckleball,491001-9c626d09-0134-4bd5-8805-7938bc7bef57,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
364,Knuckleball,491001-46a57a77-dd30-4500-bf8a-dd3fb893ee25,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
365,Knuckleball,491001-071f340b-672b-437e-8f70-d27edc78bbfc,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
366,Fastball (4-seam),491001-fdaa574b-7965-4d8b-8d65-8fd8f98d32b5,Knuckleball,Fastball,Fastball,285079.0,Windup,Stretch
367,Slider,491001-3b3af166-e9e0-48c1-823d-5d3f494d5b6d,Slider,Breaking Ball,Breaking Ball,594902.0,Windup,Windup
368,Fastball (2-seam),491001-f2e78c9f-ad7d-42de-bbf8-828627b72a1b,Fastball (2-seam),Fastball,Fastball,594902.0,Stretch,Stretch
369,Fastball (4-seam),491001-696c0aa7-cbe6-440f-8a17-7b8319ff9744,Fastball (4-seam),Fastball,Fastball,594902.0,Stretch,Stretch
370,Knuckleball,491001-75f1a629-bff8-4569-aebd-f6dbf6e90bcd,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
371,Knuckleball,491001-1ad265ee-40f1-497f-baed-dffd05ddc48e,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
372,Knuckleball,491001-ef2ed7a7-fbf2-4cd9-91c2-910f5d6bda5e,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
373,Knuckleball,491001-bb6b6fe9-7513-431d-bc6d-0816ae2d94d5,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
